VHWY	INTERSECTION	TYPE	LATITUDE	LONGITUDE
v64	TUSTI	RPRT_PT 	33.766917	117.836333
v64	COREL	RPRT_PT 	33.749056	117.603750
v64	NIKKL	RPRT_PT 	33.730889	117.372972
v64	PERIS	RPRT_PT 	33.716889	117.198889
v64	HEMET	RPRT_PT 	33.690500	116.879056
v64	HAPPE	RPRT_PT 	33.671667	116.656611
v64	BALDI	RPRT_PT 	33.657944	116.497694
v64	CORLA	RPRT_PT 	33.638778	116.279278
v64	TRM  	VORTAC  	33.628139	116.160194
v64	SHADI	RPRT_PT 	33.620611	115.761694
v64	BLH  	VORTAC  	33.596056	114.761194
v65	GOLDN	RPRT_PT 	39.460583	94.902694
v65	STJ  	VORTAC  	39.960583	94.925222
v65	LMN  	VORTAC  	40.596750	93.967583
v66	MZB  	VORTAC  	32.782194	117.225417
v66	HAILE	RPRT_PT 	32.779361	117.014361
v66	RYAHH	RPRT_PT 	32.777000	116.855750
v66	BARET	RPRT_PT 	32.774111	116.677472
v66	CANNO	RPRT_PT 	32.773194	116.623972
v66	PILLO	RPRT_PT 	32.770389	116.468583
v66	KUMBA	RPRT_PT 	32.762000	116.053694
v66	NICKK	RPRT_PT 	32.753889	115.706111
v66	IPL  	VORTAC  	32.748861	115.508583
v66	ARGUS	RPRT_PT 	32.753611	115.311056
v66	BZA  	VORTAC  	32.768139	114.602833
v66	MOHAK	RPRT_PT 	32.775861	113.972361
v66	GBN  	VORTAC  	32.956278	112.674278
v66	FLIER	RPRT_PT 	32.718722	112.180389
v66	ALMON	RPRT_PT 	32.383583	111.494806
v66	TORTS	RPRT_PT 	32.230917	111.186667
v66	TUS  	VORTAC  	32.095194	110.914861
v66	SULLI	RPRT_PT 	31.934389	110.571250
v66	MESCA	RPRT_PT 	31.894028	110.485528
v66	TOMBS	RPRT_PT 	31.766222	110.215333
v66	CAYLA	RPRT_PT 	31.676861	110.027528
v66	DUG  	VORTAC  	31.472694	109.602056
v66	HEATH	RPRT_PT 	31.575361	109.355611
v66	ANIMA	RPRT_PT 	31.916028	108.514278
v66	DARCE	RPRT_PT 	31.886722	108.222639
v66	CUS  	VOR     	31.819111	107.574500
v66	HANCH	RPRT_PT 	31.818444	106.712222
v66	ELP  	VORTAC  	31.815917	106.281889
v66	TYLAN	RPRT_PT 	31.766750	106.115139
v66	FABAN	RPRT_PT 	31.714417	105.938667
v66	HUP  	VORTAC  	31.568694	105.376306
v66	PEQ  	VOR     	31.469306	103.574750
v66	ALLYN	RPRT_PT 	31.822528	102.675417
v66	MAF  	VORTAC  	32.009250	102.190472
v66	BYPAS	RPRT_PT 	32.057333	101.724389
v66	HYMAN	RPRT_PT 	32.109361	101.199417
v66	NOLAN	RPRT_PT 	32.404500	100.144611
v66	TYEES	RPRT_PT 	32.445583	99.994722
v66	ABI  	VORTAC  	32.481361	99.863444
v66	ROGEE	RPRT_PT 	32.794889	99.268028
v66	SHAKY	RPRT_PT 	33.308944	98.270528
v66	UKW  	VORTAC  	33.535889	97.821278
v66	BYP  	VORTAC  	33.537500	96.234083
v66	SLR  	VOR     	33.198639	95.542583
v66	TXK  	VORTAC  	33.513861	94.073222
v66	TCL  	VORTAC  	33.258889	87.536889
v66	OKW  	VORTAC  	33.239556	87.250000
v66	HEENA	RPRT_PT 	33.206833	86.870917
v66	KYLEE	RPRT_PT 	33.161389	86.365972
v66	CAMPP	RPRT_PT 	33.102889	85.747528
v66	LGC  	VORTAC  	33.049083	85.206194
v66	LANGA	RPRT_PT 	32.926167	84.949722
v66	CANER	RPRT_PT 	32.755972	84.597639
v66	GRANT	RPRT_PT 	32.829222	84.376778
v66	HUZER	RPRT_PT 	32.936861	84.049278
v66	SMARR	RPRT_PT 	33.023556	83.783083
v66	SINCA	RPRT_PT 	33.081194	83.604861
v66	GLOSS	RPRT_PT 	33.423139	83.495028
v66	MADDI	RPRT_PT 	33.669389	83.415361
v66	DACHA	RPRT_PT 	33.795333	83.373639
v66	AHN  	VORTAC  	33.947583	83.324778
v66	COMRE	RPRT_PT 	34.020222	83.049667
v66	GRD  	VORTAC  	34.251556	82.154139
v66	WILLS	RPRT_PT 	34.495417	81.523917
v66	RICHE	RPRT_PT 	34.698389	80.989806
v66	NATCH	RPRT_PT 	35.026222	80.108139
v66	SDZ  	VORTAC  	35.215444	79.587944
v66	MOATS	RPRT_PT 	35.621611	79.092944
v66	RDU  	VORTAC  	35.872528	78.783333
v66	ARGAL	RPRT_PT 	36.171278	78.165361
v66	MEYER	RPRT_PT 	36.213694	78.076694
v66	DUFFI	RPRT_PT 	36.349389	77.791444
v66	GUMBE	RPRT_PT 	36.495972	77.480639
v66	FKN  	VORTAC  	36.714222	77.012306
v67	GQO  	VORTAC  	34.961278	85.153361
v67	TOBAY	RPRT_PT 	35.193222	85.644083
v67	SYI  	VOR     	35.562000	86.439167
v67	GHM  	VORTAC  	35.834000	87.451806
v67	LANKY	RPRT_PT 	36.487194	88.214528
v67	KABLE	RPRT_PT 	36.861917	88.660528
v67	CNG  	VORTAC  	37.008639	88.836917
v67	BUNCO	RPRT_PT 	37.489917	88.949333
v67	MWA  	VOR     	37.754250	89.011694
v67	ENL  	VORTAC  	38.420028	89.159000
v67	CORKI	RPRT_PT 	38.849472	89.061611
v67	VLA  	VORTAC  	39.093694	89.162472
v67	CLEEK	RPRT_PT 	39.503417	89.398583
v67	EDINS	RPRT_PT 	39.666556	89.493444
v67	CAP  	VORTAC  	39.892167	89.625444
v67	ATTIC	RPRT_PT 	40.111722	89.963667
v67	BADER	RPRT_PT 	40.366611	90.360972
v67	LUBER	RPRT_PT 	40.545028	90.642167
v67	BRL  	VORTAC  	40.723389	90.925889
v67	WAPEL	RPRT_PT 	41.203306	91.338083
v67	IOW  	VORTAC  	41.518972	91.613250
v67	CID  	VOR     	41.887528	91.785694
v67	VINTY	RPRT_PT 	42.140806	92.016028
v67	LYERS	RPRT_PT 	42.395556	92.249944
v67	ALO  	VORTAC  	42.556472	92.398944
v67	BREMA	RPRT_PT 	42.755167	92.430472
v67	FOYDE	RPRT_PT 	43.184250	92.499278
v67	RST  	VOR     	43.782861	92.596917
v68	MTJ  	VOR     	38.506444	107.899306
v68	DEYUC	RPRT_PT 	38.182972	108.149167
v68	ETL  	VOR     	38.040250	108.258583
v68	HAVWU	RPRT_PT 	37.971361	108.460389
v68	DVC  	VORTAC  	37.808750	108.931278
v68	CEZ  	VOR     	37.389861	108.561750
v68	PLATA	RPRT_PT 	36.990972	108.272889
v68	FMN  	VORTAC  	36.748361	108.098944
v68	OTINS	RPRT_PT 	36.582694	107.836472
v68	TP   	TRNG_PT 	36.167694	107.187833
v68	PEDRA	RPRT_PT 	35.511333	106.969556
v68	ABQ  	VORTAC  	35.043806	106.816306
v68	BEANN	RPRT_PT 	34.834583	106.378444
v68	TP   	TRNG_PT 	34.765694	106.235500
v68	WARRE	RPRT_PT 	34.560083	105.946861
v68	CNX  	VORTAC  	34.367028	105.678000
v68	HONDS	RPRT_PT 	33.566556	104.853389
v68	CME  	VORTAC  	33.337500	104.621250
v68	HAGER	RPRT_PT 	33.174889	104.302417
v68	HOB  	VORTAC  	32.638222	103.269306
v68	ANEEL	RPRT_PT 	32.393583	102.846028
v68	PIZON	RPRT_PT 	32.168722	102.461083
v68	MAF  	VORTAC  	32.009250	102.190472
v68	JOKES	RPRT_PT 	31.886861	101.848583
v68	DEWEY	RPRT_PT 	31.759500	101.496472
v68	STEEP	RPRT_PT 	31.627250	101.134694
v68	TANKR	RPRT_PT 	31.448361	100.651306
v68	SJT  	VORTAC  	31.374972	100.454917
v68	EDWAR	RPRT_PT 	31.279667	100.376028
v68	JCT  	VORTAC  	30.598028	99.817528
v68	CSI  	VORTAC  	29.922333	99.214500
v68	BENEY	RPRT_PT 	29.838806	98.990556
v68	MEDIN	RPRT_PT 	29.807056	98.900222
v68	REUBE	RPRT_PT 	29.753250	98.753611
v68	SAT  	VORTAC  	29.644028	98.461361
v68	CRISS	RPRT_PT 	29.658667	98.426972
v68	BRAUN	RPRT_PT 	29.812806	98.063139
v68	MARCS	RPRT_PT 	29.897806	97.861278
v68	CRAYS	RPRT_PT 	29.918444	97.433194
v68	IDU  	VORTAC  	29.956056	96.562194
v68	SEALY	RPRT_PT 	29.854306	95.943417
v68	DREWZ	RPRT_PT 	29.757417	95.617861
v68	HUB  	VOR     	29.650250	95.278944
v69	EIC  	VORTAC  	32.771361	93.809917
v69	COTTA	RPRT_PT 	32.802472	93.453667
v69	MARKK	RPRT_PT 	32.829139	93.138528
v69	GOURD	RPRT_PT 	32.915250	93.059389
v69	ELD  	VORTAC  	33.256167	92.743944
v69	HAMPT	RPRT_PT 	33.550944	92.503028
v69	RISON	RPRT_PT 	34.037222	92.101139
v69	PBF  	VOR     	34.246778	91.926194
v69	BILLI	RPRT_PT 	34.707167	91.489917
v69	HILLE	RPRT_PT 	35.105083	91.103806
v69	ARG  	VORTAC  	36.109972	90.953667
v69	LEPER	RPRT_PT 	37.093889	90.504472
v69	FAM  	VORTAC  	37.673444	90.234028
v69	SELLY	RPRT_PT 	38.489222	89.993444
v69	TOY  	VORTAC  	38.739167	89.918639
v69	PRAYS	RPRT_PT 	38.972611	89.860083
v69	GIFTS	RPRT_PT 	39.132028	89.819833
v69	LITCH	RPRT_PT 	39.380389	89.756806
v69	AUBUR	RPRT_PT 	39.563194	89.710111
v69	DUPON	RPRT_PT 	39.690222	89.677500
v69	CAP  	VORTAC  	39.892167	89.625444
v69	GILBE	RPRT_PT 	40.111056	89.418083
v69	ALAND	RPRT_PT 	40.231694	89.303083
v69	MCLEN	RPRT_PT 	40.404917	89.137028
v69	WAGOR	RPRT_PT 	40.508778	89.036944
v69	KAPPA	RPRT_PT 	40.629611	88.920028
v69	PNT  	VOR     	40.821194	88.733500
v69	MOTIF	RPRT_PT 	41.229583	88.500972
v69	MINOK	RPRT_PT 	41.468917	88.363250
v69	JOT  	VORTAC  	41.546389	88.318417
v70	ACREW	RPRT_PT 	25.909667	97.665056
v70	BRO  	VORTAC  	25.924056	97.375500
v70	CAMER	RPRT_PT 	26.172222	97.485917
v70	MADRE	RPRT_PT 	26.389306	97.582917
v70	RAYMO	RPRT_PT 	26.508528	97.636361
v70	JIMIE	RPRT_PT 	26.745250	97.742833
v70	LOCOE	RPRT_PT 	27.305722	97.599556
v70	JETTY	RPRT_PT 	27.496556	97.550417
v70	HILET	RPRT_PT 	27.698056	97.498361
v70	CRP  	VORTAC  	27.903667	97.445028
v70	COPAN	RPRT_PT 	28.060611	97.201167
v70	TP   	TRNG_PT 	28.247250	96.909389
v70	BOINT	RPRT_PT 	28.575833	96.527194
v70	PSX  	VORTAC  	28.764417	96.306167
v70	LETTY	RPRT_PT 	29.014250	95.601750
v70	AGGIT	RPRT_PT 	29.054778	95.486083
v70	DELVE	RPRT_PT 	29.134222	95.258444
v70	VUH  	VORTAC  	29.269361	94.867722
v70	BOLOS	RPRT_PT 	29.393056	94.623556
v70	SBI  	VOR     	29.686722	94.037972
v70	MARSA	RPRT_PT 	29.819278	93.768472
v70	POPEY	RPRT_PT 	29.891028	93.621806
v70	LCH  	VORTAC  	30.141500	93.105556
v70	ARTEL	RPRT_PT 	30.160139	92.731306
v70	CRISP	RPRT_PT 	30.169750	92.529861
v70	MICRO	RPRT_PT 	30.180278	92.300556
v70	LFT  	VORTAC  	30.193806	91.992556
v70	ROSEY	RPRT_PT 	30.317167	91.698417
v70	TATER	RPRT_PT 	30.441944	91.398500
v70	BTR  	VORTAC  	30.485139	91.294083
v70	DEHAM	RPRT_PT 	30.501611	90.986028
v70	DILLS	RPRT_PT 	30.503333	90.952833
v70	WALKE	RPRT_PT 	30.511389	90.796472
v70	TICKS	RPRT_PT 	30.523083	90.562250
v70	RYTHM	RPRT_PT 	30.540222	90.202083
v70	FRANK	RPRT_PT 	30.549417	90.000028
v70	PCU  	VORTAC  	30.561167	89.730500
v70	WIGGO	RPRT_PT 	30.790417	89.204194
v70	GCV  	VORTAC  	31.097972	88.486139
v70	ERNON	RPRT_PT 	31.227000	88.087278
v70	MVC  	VORTAC  	31.460444	87.352750
v70	CHAFF	RPRT_PT 	31.650750	86.617056
v70	RUTEL	RPRT_PT 	31.716028	86.360083
v70	TP   	TRNG_PT 	31.736250	86.280000
v70	CRENS	RPRT_PT 	31.745556	86.231361
v70	BANBI	RPRT_PT 	31.834528	85.759806
v70	CHIRP	RPRT_PT 	31.899500	85.408944
v70	EUF  	VORTAC  	31.950250	85.130556
v70	LUMPP	RPRT_PT 	32.041167	84.582167
v70	AMAPO	RPRT_PT 	32.083167	84.323361
v70	STIER	RPRT_PT 	32.107722	84.170361
v70	LILLY	RPRT_PT 	32.135528	83.995722
v70	VNA  	VORTAC  	32.213444	83.497250
v70	OCONE	RPRT_PT 	32.522222	82.662417
v70	KLICK	RPRT_PT 	32.563056	82.550417
v70	MILEN	RPRT_PT 	32.900806	81.609444
v70	ALD  	VOR     	33.012500	81.292222
v70	CRE  	VORTAC  	33.813833	78.724528
v70	CHAMS	RPRT_PT 	33.982139	78.460583
v70	WYLMS	RPRT_PT 	34.099722	78.275056
v70	BILLL	RPRT_PT 	34.212306	78.096528
v70	ILM  	VORTAC  	34.351611	77.874361
v70	GOLLA	RPRT_PT 	34.626667	77.789889
v70	BEULA	RPRT_PT 	34.934694	77.694583
v70	ISO  	VORTAC  	35.370944	77.558333
v70	PEARS	RPRT_PT 	35.786778	76.950556
v70	CVI  	VORTAC  	36.372917	76.871528
v71	BTR  	VORTAC  	30.485139	91.294083
v71	RELAY	RPRT_PT 	30.650500	91.294889
v71	WRACK	RPRT_PT 	30.891028	91.296056
v71	WILIN	RPRT_PT 	31.123889	91.297194
v71	HEZ  	VOR     	31.618194	91.299639
v71	CADRO	RPRT_PT 	31.824028	91.466722
v71	BASKS	RPRT_PT 	32.196861	91.771750
v71	MLU  	VORTAC  	32.516889	92.036028
v71	FLESH	RPRT_PT 	32.725139	92.233861
v71	ELD  	VORTAC  	33.256167	92.743944
v71	SPARO	RPRT_PT 	33.910917	92.928361
v71	CANEY	RPRT_PT 	34.192972	93.008694
v71	HOT  	VOR     	34.478583	93.090611
v71	SAWIL	RPRT_PT 	34.634500	93.097194
v71	GATZY	RPRT_PT 	34.781194	93.103417
v71	OLLAS	RPRT_PT 	35.000500	93.112750
v71	HAAWK	RPRT_PT 	35.267361	93.124194
v71	JASPE	RPRT_PT 	36.091833	93.193861
v71	HRO  	VOR     	36.318306	93.213250
v71	RASON	RPRT_PT 	36.565306	93.241694
v71	REEDS	RPRT_PT 	36.783028	93.266944
v71	SPOKE	RPRT_PT 	36.916944	93.282528
v71	SGF  	VORTAC  	37.355972	93.334056
v71	SHIRE	RPRT_PT 	37.549528	93.574333
v71	GLENR	RPRT_PT 	38.014694	94.159583
v71	BUM  	VORTAC  	38.272111	94.488222
v71	DODSN	RPRT_PT 	38.733472	95.049389
v71	TOP  	VORTAC  	39.137111	95.549111
v71	PWE  	VORTAC  	40.200361	96.206278
v71	PANNY	RPRT_PT 	40.633139	96.484944
v71	LNK  	VORTAC  	40.923778	96.742028
v71	DWELL	RPRT_PT 	41.089778	96.929500
v71	OLU  	VOR     	41.450028	97.340806
v71	ONL  	VORTAC  	42.470500	98.686917
v71	ADEDY	RPRT_PT 	43.051444	99.294750
v71	ISD  	VOR     	43.487917	99.761389
v71	PIR  	VORTAC  	44.394500	100.162889
v71	YAITS	RPRT_PT 	46.102861	100.521167
v71	LINTN	RPRT_PT 	46.349972	100.574833
v71	BIS  	VOR     	46.761778	100.665389
v71	CENTR	RPRT_PT 	47.009278	101.153944
v71	BULAH	RPRT_PT 	47.195972	101.528278
v71	ISN  	VORTAC  	48.253417	103.750667
v72	RZC  	VORTAC  	36.246444	94.121389
v72	TEEUP	RPRT_PT 	36.375806	93.917389
v72	HARKS	RPRT_PT 	36.522611	93.684333
v72	REEDS	RPRT_PT 	36.783028	93.266944
v72	DGD  	VORTAC  	37.023472	92.876917
v72	GRAIE	RPRT_PT 	37.130139	92.674972
v72	DUFAL	RPRT_PT 	37.503306	91.958750
v72	MAP  	VORTAC  	37.590778	91.788583
v72	BUNKS	RPRT_PT 	37.629611	91.105972
v72	FAM  	VORTAC  	37.673444	90.234028
v72	NIKEL	RPRT_PT 	37.979167	89.798139
v72	SUMAN	RPRT_PT 	38.190556	89.493306
v72	ENL  	VORTAC  	38.420028	89.159000
v72	BIB  	VORTAC  	38.920361	88.481806
v72	MOBBY	RPRT_PT 	39.263472	88.361750
v72	MTO  	VOR     	39.478000	88.286056
v72	MOCEL	RPRT_PT 	40.016528	88.629889
v72	THEME	RPRT_PT 	40.273472	88.796111
v72	BMI  	VOR     	40.480806	88.931250
v72	ROD  	VORTAC  	40.287806	84.043139
v72	ESSIE	RPRT_PT 	40.550000	83.396333
v72	MEEKS	RPRT_PT 	40.609306	83.248056
v72	KIRBY	RPRT_PT 	40.698250	83.024306
v72	ECKOE	RPRT_PT 	40.753861	82.883528
v72	MFD  	VORTAC  	40.868611	82.590944
v72	READS	RPRT_PT 	40.820361	82.140861
v72	DALTS	RPRT_PT 	40.779389	81.771528
v72	JOSEF	RPRT_PT 	40.881889	81.597417
v72	ACO  	VOR     	41.107889	81.201556
v72	YNG  	VORTAC  	41.331000	80.674667
v72	HAGAR	RPRT_PT 	41.460722	80.254444
v72	TDT  	VORTAC  	41.713028	79.417278
v72	BFD  	VOR     	41.786389	78.619361
v72	TP   	TRNG_PT 	41.917306	77.744806
v72	EXALL	RPRT_PT 	42.010639	77.367944
v72	ULW  	VOR     	42.094278	77.024861
v72	CFB  	VORTAC  	42.157500	76.136472
v72	GROWS	RPRT_PT 	42.309222	75.699333
v72	OXFOR	RPRT_PT 	42.367722	75.528889
v72	RKA  	VOR     	42.466333	75.239222
v72	MILID	RPRT_PT 	42.507194	75.036750
v72	SUMIT	RPRT_PT 	42.590750	74.616194
v72	ALB  	VORTAC  	42.747278	73.803194
v72	TIMKE	RPRT_PT 	42.857111	73.599889
v72	CAM  	VOR     	42.994306	73.344000
v72	JAMMA	RPRT_PT 	43.269972	72.586278
v72	LEB  	VOR     	43.678889	72.216056
v73	TUL  	VORTAC  	36.196278	95.788083
v73	LOMAC	RPRT_PT 	36.451194	96.076528
v73	FRAKS	RPRT_PT 	36.698694	96.359194
v73	ICT  	VORTAC  	37.745222	97.583833
v73	MUGER	RPRT_PT 	37.848500	97.727111
v73	HUT  	VOR     	37.996889	97.934139
v73	GUTER	RPRT_PT 	38.309333	97.749139
v73	TP   	TRNG_PT 	38.453389	97.663250
v73	LENIN	RPRT_PT 	38.560250	97.653806
v73	SLN  	VORTAC  	38.925139	97.621361
v74	GCK  	VORTAC  	37.919083	100.725083
v74	DDC  	VORTAC  	37.850583	100.005639
v74	SAFER	RPRT_PT 	37.361667	98.697389
v74	ANY  	VORTAC  	37.158917	98.170722
v74	PER  	VORTAC  	36.746500	97.160111
v74	MANON	RPRT_PT 	36.497444	96.531778
v74	HOMIN	RPRT_PT 	36.378028	96.234806
v74	STEBB	RPRT_PT 	36.308722	96.063722
v74	TUL  	VORTAC  	36.196278	95.788083
v74	OWETA	RPRT_PT 	36.067833	95.542444
v74	MALTS	RPRT_PT 	36.024528	95.460028
v74	BUTCH	RPRT_PT 	35.678000	94.807556
v74	LAVER	RPRT_PT 	35.614306	94.688972
v74	FSM  	VORTAC  	35.388333	94.271472
v74	CHARR	RPRT_PT 	35.286944	93.964250
v74	MAGGA	RPRT_PT 	35.213167	93.742694
v74	DANIL	RPRT_PT 	35.117361	93.457278
v74	OLLAS	RPRT_PT 	35.000500	93.112750
v74	MAUME	RPRT_PT 	34.866500	92.722389
v74	LIT  	VORTAC  	34.677667	92.180500
v74	PBF  	VOR     	34.246778	91.926194
v74	BOVID	RPRT_PT 	34.055500	91.674250
v74	KELAR	RPRT_PT 	33.727583	91.246500
v74	GLH  	VOR     	33.523528	90.982944
v74	MARRS	RPRT_PT 	33.292750	90.804583
v74	TP   	TRNG_PT 	33.034972	90.606722
v74	CLAYS	RPRT_PT 	32.791667	90.403361
v74	JAN  	VORTAC  	32.507472	90.167583
v75	MGW  	VORTAC  	39.556694	79.860389
v75	AIR  	VOR     	40.017028	80.817250
v75	TAPAN	COORDN FIX	40.247222	81.011111
v75	ATWOO	RPRT_PT 	40.485722	81.213694
v75	BSV  	VOR     	40.740667	81.432139
v75	JOSEF	RPRT_PT 	40.881889	81.597417
v75	KEATN	RPRT_PT 	40.932361	81.656694
v75	RITZS	RPRT_PT 	41.005139	81.742417
v75	SAROW	RPRT_PT 	41.110111	81.866500
v75	ANDOA	RPRT_PT 	41.275861	82.063639
v75	DJB  	VORTAC  	41.358083	82.161944
v75	VARYS	RPRT_PT 	41.550417	82.373250
v75	JUNKR	RPRT_PT 	41.813944	82.665472
v76	LBB  	VORTAC  	33.705056	101.914111
v76	SLIDE	RPRT_PT 	33.225389	101.993361
v76	WELCH	RPRT_PT 	32.949444	102.038583
v76	PATTS	RPRT_PT 	32.535194	102.105889
v76	BGS  	VORTAC  	32.385583	101.483694
v76	HYMAN	RPRT_PT 	32.109361	101.199417
v76	WATOR	RPRT_PT 	31.627944	100.709556
v76	SJT  	VORTAC  	31.374972	100.454917
v76	EVILE	RPRT_PT 	31.240750	100.060639
v76	BREDY	RPRT_PT 	31.023167	99.431333
v76	LLO  	VORTAC  	30.796333	98.787389
v76	KEVIN	RPRT_PT 	30.644861	98.454917
v76	WORMI	RPRT_PT 	30.561194	98.272500
v76	BETHS	RPRT_PT 	30.510361	98.162139
v76	AUS  	VORTAC  	30.297528	97.703333
v76	BASTO	RPRT_PT 	30.173611	97.284444
v76	BITER	RPRT_PT 	30.112528	97.079972
v76	IDU  	VORTAC  	29.956056	96.562194
v76	SEALY	RPRT_PT 	29.854306	95.943417
v76	DREWZ	RPRT_PT 	29.757417	95.617861
v76	HUB  	VOR     	29.650250	95.278944
v77	SJT  	VORTAC  	31.374972	100.454917
v77	OWENN	RPRT_PT 	31.694417	100.285750
v77	FRANN	RPRT_PT 	32.025806	100.108889
v77	SHEPP	RPRT_PT 	32.219472	100.004889
v77	ABI  	VORTAC  	32.481361	99.863444
v77	TP   	TRNG_PT 	33.112639	99.055778
v77	MEGGA	RPRT_PT 	33.605750	98.796417
v77	POSTE	RPRT_PT 	33.634611	98.781139
v77	SPS  	VORTAC  	33.987250	98.593500
v77	WALTO	RPRT_PT 	34.358250	98.355500
v77	FOYER	RPRT_PT 	34.554667	98.228500
v77	FLECH	RPRT_PT 	34.723389	98.118889
v77	NEADS	RPRT_PT 	34.943917	97.974778
v77	IRW  	VORTAC  	35.358583	97.609222
v77	TP   	TRNG_PT 	35.836556	97.588722
v77	WENDY	RPRT_PT 	35.925028	97.547528
v77	LARKO	RPRT_PT 	36.132083	97.450694
v77	ALCOR	RPRT_PT 	36.396278	97.326361
v77	PER  	VORTAC  	36.746500	97.160111
v77	JAMEY	RPRT_PT 	37.299750	97.393361
v77	TEROY	RPRT_PT 	37.439083	97.452694
v77	ICT  	VORTAC  	37.745222	97.583833
v77	FLOSS	RPRT_PT 	38.129972	97.144333
v77	WILSY	RPRT_PT 	38.536222	96.673111
v77	HEYDN	RPRT_PT 	38.696889	96.376389
v77	DIETS	RPRT_PT 	38.889639	96.016806
v77	TOP  	VORTAC  	39.137111	95.549111
v77	BOWLR	RPRT_PT 	39.622500	95.183472
v77	STJ  	VORTAC  	39.960583	94.925222
v77	LMN  	VORTAC  	40.596750	93.967583
v77	WIVEY	RPRT_PT 	41.226583	93.729444
v77	DSM  	VORTAC  	41.437583	93.648583
v77	MIXIN	RPRT_PT 	41.615917	93.371861
v77	TNU  	VOR     	41.783833	93.108972
v77	HAKES	RPRT_PT 	42.040306	92.875667
v77	NEVIS	RPRT_PT 	42.405778	92.539111
v77	ALO  	VORTAC  	42.556472	92.398944
v77	UKN  	VORTAC  	43.280083	91.537361
v78	HON  	VORTAC  	44.440056	98.311056
v78	ATY  	VORTAC  	44.979722	97.141750
v78	DAWSO	RPRT_PT 	45.023500	96.227750
v78	ARDUE	RPRT_PT 	45.045528	95.697528
v78	CLAPS	RPRT_PT 	45.059667	95.321333
v78	FITAS	RPRT_PT 	45.065000	95.169472
v78	DWN  	VORTAC  	45.087472	94.453861
v78	PIKAW	RPRT_PT 	45.131500	93.655028
v78	GEP  	VORTAC  	45.145694	93.373194
v78	WHISK	RPRT_PT 	45.139917	92.962139
v78	STILS	RPRT_PT 	45.134389	92.644778
v78	TP   	TRNG_PT 	45.129361	92.391944
v78	BOSEN	RPRT_PT 	45.066750	92.141500
v78	EAU  	VORTAC  	44.897667	91.478556
v78	BAITS	RPRT_PT 	45.323528	90.327889
v78	RHI  	VORTAC  	45.633750	89.457778
v78	IMT  	VORTAC  	45.816028	88.112139
v78	GERLA	RPRT_PT 	45.772306	87.620472
v78	ESC  	VORTAC  	45.722639	87.089611
v78	ISQ  	VOR     	45.976222	86.173389
v78	PLN  	VORTAC  	45.630611	84.664083
v78	RABBO	RPRT_PT 	45.331583	84.054472
v78	APN  	VORTAC  	45.082778	83.557000
v78	ZABLE	RPRT_PT 	44.680306	84.274972
v78	BANJO	RPRT_PT 	44.110639	84.175972
v78	BENNY	RPRT_PT 	43.734222	84.111611
v78	MBS  	VOR     	43.531639	84.077306
v79	HSI  	VOR     	40.604528	98.429611
v79	ROMAD	RPRT_PT 	40.645639	98.220333
v79	LNK  	VORTAC  	40.923778	96.742028
v80	AKO  	VORTAC  	40.155556	103.179750
v80	HOLYO	RPRT_PT 	40.542250	102.151472
v80	LBF  	VORTAC  	41.048639	100.747167
v80	BOKKI	RPRT_PT 	41.665278	99.871417
v80	ONL  	VORTAC  	42.470500	98.686917
v80	TYNDA	RPRT_PT 	43.012000	97.827111
v80	DOLTS	RPRT_PT 	43.394278	97.204500
v80	FSD  	VORTAC  	43.649528	96.781167
v81	CUU  	VOR     	28.808333	105.958333
v81	MRF  	VOR     	30.298333	103.954750
v81	FST  	VORTAC  	30.952111	102.975722
v81	OHARA	RPRT_PT 	31.664500	102.448917
v81	MAF  	VORTAC  	32.009250	102.190472
v81	MERGE	RPRT_PT 	32.285056	102.146250
v81	PATTS	RPRT_PT 	32.535194	102.105889
v81	WELCH	RPRT_PT 	32.949444	102.038583
v81	SLIDE	RPRT_PT 	33.225389	101.993361
v81	LBB  	VORTAC  	33.705056	101.914111
v81	PVW  	VOR     	34.086194	101.790167
v81	YOCAN	RPRT_PT 	34.813667	101.699333
v81	AMA  	VORTAC  	35.287528	101.639306
v81	LANTT	RPRT_PT 	35.448861	101.818917
v81	EXELL	RPRT_PT 	35.666611	102.062972
v81	DHT  	VORTAC  	36.091444	102.544667
v81	TBE  	VORTAC  	37.258667	103.600056
v81	BLOOM	RPRT_PT 	37.796861	104.027611
v81	STAXX	RPRT_PT 	37.980083	104.174861
v81	PUB  	VORTAC  	38.294250	104.429444
v81	COS  	VORTAC  	38.944528	104.633472
v81	HOHUM	RPRT_PT 	39.359167	104.848056
v81	SIGNE	RPRT_PT 	39.501139	104.922139
v81	BJC  	VOR     	39.913028	105.139000
v81	LPORT	RPRT_PT 	40.582194	104.952083
v81	WISER	RPRT_PT 	40.756972	104.902611
v81	BENNE	RPRT_PT 	40.852972	104.875333
v81	CYS  	VORTAC  	41.210944	104.772917
v81	VIDEE	RPRT_PT 	41.339778	104.533639
v81	ALBIN	RPRT_PT 	41.467778	104.294056
v81	BFF  	VORTAC  	41.894167	103.482028
v81	SPONS	RPRT_PT 	42.166861	103.412750
v81	CDR  	VOR     	42.558778	103.312139
v82	BDE  	VOR     	48.722778	94.607278
v82	BJI  	VORTAC  	47.575861	95.024750
v82	HUUTA	RPRT_PT 	46.713056	94.317306
v82	BRD  	VORTAC  	46.348278	94.026028
